StudentCourseGradeID,StudentCourseID,GradeTypeID,CreditAttempted,CreditGiven,NumericGrade,AlphaGrade,AlphaNumericGrade
65337,127442,5,,,87.00,B,3.00
65338,127442,8,,,90.00,A,4.00
65339,127442,10,,,92.00,A,4.00
65340,127442,11,,,93.00,A,4.00
65341,127443,3,,,95.00,A,4.00
65342,127443,4,,,92.00,A,4.00
65343,127443,5,,,95.00,A,4.00
65344,127443,8,,,98.00,A,4.00
65345,127443,10,,,100.00,A,4.00
65346,127443,11,,,100.00,A,4.00
65347,127444,3,,,96.00,A,4.00
65348,127444,4,,,93.00,A,4.00
65349,127444,5,,,96.00,A,4.00
65350,127444,8,,,99.00,A,4.00
65351,127444,10,,,100.00,A,4.00
65352,127444,11,,,100.00,A,4.00
65353,127445,3,,,0.00,F,0.00
65354,127445,4,,,0.00,F,0.00
65355,127445,5,,,0.00,F,0.00
65356,127445,8,,,3.00,F,0.00
65357,127445,10,,,5.00,F,0.00
65358,127445,11,,,6.00,F,0.00
65359,127446,3,,,0.00,F,0.00
65360,127446,4,,,0.00,F,0.00
65361,127446,5,,,0.00,F,0.00
65362,127446,8,,,3.00,F,0.00
65363,127446,10,,,5.00,F,0.00
65364,127446,11,,,6.00,F,0.00
65365,127447,3,,,0.00,F,0.00
65366,127447,4,,,0.00,F,0.00
65367,127447,5,,,0.00,F,0.00
65368,127447,8,,,3.00,F,0.00
65369,127447,10,,,5.00,F,0.00
65370,127447,11,,,6.00,F,0.00
65371,127448,3,,,78.00,C,2.00
65372,127448,4,,,75.00,C,2.00
65373,127448,5,,,78.00,C,2.00
65374,127448,8,,,81.00,B,3.00
65375,127448,10,,,83.00,B,3.00
65376,127448,11,,,84.00,B,3.00
65377,127449,3,,,76.00,C,2.00
65378,127449,4,,,73.00,C,2.00
65379,127449,5,,,76.00,C,2.00
65380,127449,8,,,79.00,C,2.00
65381,127449,10,,,81.00,B,3.00
65382,127449,11,,,82.00,B,3.00
65383,127450,3,,,79.00,C,2.00
65384,127450,4,,,76.00,C,2.00
65385,127450,5,,,79.00,C,2.00
65386,127450,8,,,82.00,B,3.00
65387,127450,10,,,84.00,B,3.00
65388,127450,11,,,85.00,B,3.00
65389,127451,3,,,77.00,C,2.00
65390,127451,4,,,74.00,C,2.00
65391,127451,5,,,77.00,C,2.00
65392,127451,8,,,80.00,B,3.00
65393,127451,10,,,82.00,B,3.00
65394,127451,11,,,83.00,B,3.00
65395,127452,3,,,0.00,F,0.00
65396,127452,4,,,0.00,F,0.00
65397,127452,5,,,0.00,F,0.00
65398,127452,8,,,3.00,F,0.00
65399,127452,10,,,5.00,F,0.00
65400,127452,11,,,6.00,F,0.00
65401,127453,3,,,0.00,F,0.00
65402,127453,4,,,0.00,F,0.00
65403,127453,5,,,0.00,F,0.00
65404,127453,8,,,3.00,F,0.00
65405,127453,10,,,5.00,F,0.00
65406,127453,11,,,6.00,F,0.00
65407,127454,3,,,93.00,A,4.00
65408,127454,4,,,90.00,A,4.00
65409,127454,5,,,93.00,A,4.00
65410,127454,8,,,96.00,A,4.00
65411,127454,10,,,98.00,A,4.00
65412,127454,11,,,99.00,A,4.00
65413,127455,3,,,93.00,A,4.00
65414,127455,4,,,90.00,A,4.00
65415,127455,5,,,93.00,A,4.00
65416,127455,8,,,96.00,A,4.00
65417,127455,10,,,98.00,A,4.00
65418,127455,11,,,99.00,A,4.00
65419,127456,3,,,95.00,A,4.00
65420,127456,4,,,92.00,A,4.00
65421,127456,5,,,95.00,A,4.00
65422,127456,8,,,98.00,A,4.00
65423,127456,10,,,100.00,A,4.00
65424,127456,11,,,100.00,A,4.00
65425,127457,3,,,91.00,A,4.00
65426,127457,4,,,88.00,B,3.00
65427,127457,5,,,91.00,A,4.00
65428,127457,8,,,94.00,A,4.00
65429,127457,10,,,96.00,A,4.00
65430,127457,11,,,97.00,A,4.00
65431,127458,3,,,0.00,F,0.00
65432,127458,4,,,0.00,F,0.00
65433,127458,5,,,0.00,F,0.00
65434,127458,8,,,3.00,F,0.00
65435,127458,10,,,5.00,F,0.00
65436,127458,11,,,6.00,F,0.00
65437,127459,3,,,0.00,F,0.00
65438,127459,4,,,0.00,F,0.00
65439,127459,5,,,0.00,F,0.00
65440,127459,8,,,3.00,F,0.00
65441,127459,10,,,5.00,F,0.00
65442,127459,11,,,6.00,F,0.00
65443,127460,3,,,0.00,F,0.00
65444,127460,4,,,0.00,F,0.00
65445,127460,5,,,0.00,F,0.00
65446,127460,8,,,3.00,F,0.00
65447,127460,10,,,5.00,F,0.00
65448,127460,11,,,6.00,F,0.00
65449,127461,3,,,82.00,B,3.00
65450,127461,4,,,79.00,C,2.00
65451,127461,5,,,82.00,B,3.00
65452,127461,8,,,85.00,B,3.00
65453,127461,10,,,87.00,B,3.00
65454,127461,11,,,88.00,B,3.00
65455,127462,3,,,70.00,C,2.00
65456,127462,4,,,67.00,D,1.00
65457,127462,5,,,70.00,C,2.00
65458,127462,8,,,73.00,C,2.00
65459,127462,10,,,75.00,C,2.00
65460,127462,11,,,76.00,C,2.00
65461,127463,3,,,74.00,C,2.00
65462,127463,4,,,71.00,C,2.00
65463,127463,5,,,74.00,C,2.00
65464,127463,8,,,77.00,C,2.00
65465,127463,10,,,79.00,C,2.00
65466,127463,11,,,80.00,B,3.00
65467,127464,3,,,79.00,C,2.00
65468,127464,4,,,76.00,C,2.00
65469,127464,5,,,79.00,C,2.00
65470,127464,8,,,82.00,B,3.00
65471,127464,10,,,84.00,B,3.00
65472,127464,11,,,85.00,B,3.00
65473,127465,3,,,0.00,F,0.00
65474,127465,4,,,0.00,F,0.00
65475,127465,5,,,0.00,F,0.00
65476,127465,8,,,3.00,F,0.00
65477,127465,10,,,5.00,F,0.00
65478,127465,11,,,6.00,F,0.00
65479,127466,3,,,0.00,F,0.00
65480,127466,4,,,0.00,F,0.00
65481,127466,5,,,0.00,F,0.00
65482,127466,8,,,3.00,F,0.00
65483,127466,10,,,5.00,F,0.00
65484,127466,11,,,6.00,F,0.00
65485,127467,3,,,98.00,A,4.00
65486,127467,4,,,95.00,A,4.00
65487,127467,5,,,98.00,A,4.00
65488,127467,8,,,100.00,A,4.00
65489,127467,10,,,100.00,A,4.00
65490,127467,11,,,100.00,A,4.00
65491,127468,3,,,95.00,A,4.00
65492,127468,4,,,92.00,A,4.00
65493,127468,5,,,95.00,A,4.00
65494,127468,8,,,98.00,A,4.00
65495,127468,10,,,100.00,A,4.00
65496,127468,11,,,100.00,A,4.00
65497,127469,3,,,95.00,A,4.00
65498,127469,4,,,92.00,A,4.00
65499,127469,5,,,95.00,A,4.00
65500,127469,8,,,98.00,A,4.00
65501,127469,10,,,100.00,A,4.00
65502,127469,11,,,100.00,A,4.00
65503,127470,3,,,94.00,A,4.00
65504,127470,4,,,91.00,A,4.00
65505,127470,5,,,94.00,A,4.00
65506,127470,8,,,97.00,A,4.00
65507,127470,10,,,99.00,A,4.00
65508,127470,11,,,100.00,A,4.00
65509,127471,3,,,0.00,F,0.00
65510,127471,4,,,0.00,F,0.00
65511,127471,5,,,0.00,F,0.00
65512,127471,8,,,3.00,F,0.00
65513,127471,10,,,5.00,F,0.00
65514,127471,11,,,6.00,F,0.00
65515,127472,3,,,0.00,F,0.00
65516,127472,4,,,0.00,F,0.00
65517,127472,5,,,0.00,F,0.00
65518,127472,8,,,3.00,F,0.00
65519,127472,10,,,5.00,F,0.00
65520,127472,11,,,6.00,F,0.00
65521,127473,3,,,0.00,F,0.00
65522,127473,4,,,0.00,F,0.00
65523,127473,5,,,0.00,F,0.00
65524,127473,8,,,3.00,F,0.00
65525,127473,10,,,5.00,F,0.00
65526,127473,11,,,6.00,F,0.00
65527,127474,3,,,0.00,F,0.00
65528,127474,4,,,0.00,F,0.00
65529,127474,5,,,0.00,F,0.00
65530,127474,8,,,3.00,F,0.00
65531,127474,10,,,5.00,F,0.00
65532,127474,11,,,6.00,F,0.00
65533,127475,3,,,0.00,F,0.00
65534,127475,4,,,0.00,F,0.00
65535,127475,5,,,0.00,F,0.00
65536,127475,8,,,3.00,F,0.00
65537,127475,10,,,5.00,F,0.00
65538,127475,11,,,6.00,F,0.00
65539,127476,3,,,100.00,A,4.00
65540,127476,4,,,97.00,A,4.00
65541,127476,5,,,100.00,A,4.00
65542,127476,8,,,100.00,A,4.00
65543,127476,10,,,100.00,A,4.00
65544,127476,11,,,100.00,A,4.00
65545,127477,3,,,97.00,A,4.00
65546,127477,4,,,94.00,A,4.00
65547,127477,5,,,97.00,A,4.00
65548,127477,8,,,100.00,A,4.00
65549,127477,10,,,100.00,A,4.00
65550,127477,11,,,100.00,A,4.00
65551,127478,3,,,94.00,A,4.00
65552,127478,4,,,91.00,A,4.00
65553,127478,5,,,94.00,A,4.00
65554,127478,8,,,97.00,A,4.00
65555,127478,10,,,99.00,A,4.00
65556,127478,11,,,100.00,A,4.00
65557,127479,3,,,100.00,A,4.00
65558,127479,4,,,97.00,A,4.00
65559,127479,5,,,100.00,A,4.00
65560,127479,8,,,100.00,A,4.00
65561,127479,10,,,100.00,A,4.00
65562,127479,11,,,100.00,A,4.00
65563,127480,3,,,87.00,B,3.00
65564,127480,4,,,84.00,B,3.00
65565,127480,5,,,87.00,B,3.00
65566,127480,8,,,90.00,A,4.00
65567,127480,10,,,92.00,A,4.00
65568,127480,11,,,93.00,A,4.00
65569,127481,3,,,84.00,B,3.00
65570,127481,4,,,81.00,B,3.00
65571,127481,5,,,84.00,B,3.00
65572,127481,8,,,87.00,B,3.00
65573,127481,10,,,89.00,B,3.00
65574,127481,11,,,90.00,A,4.00
65575,127482,3,,,78.00,C,2.00
65576,127482,4,,,75.00,C,2.00
65577,127482,5,,,78.00,C,2.00
65578,127482,8,,,81.00,B,3.00
65579,127482,10,,,83.00,B,3.00
65580,127482,11,,,84.00,B,3.00
65581,127483,3,,,80.00,B,3.00
65582,127483,4,,,77.00,C,2.00
65583,127483,5,,,80.00,B,3.00
65584,127483,8,,,83.00,B,3.00
65585,127483,10,,,85.00,B,3.00
65586,127483,11,,,86.00,B,3.00
65587,127484,3,,,0.00,F,0.00
65588,127484,4,,,0.00,F,0.00
65589,127484,5,,,0.00,F,0.00
65590,127484,8,,,3.00,F,0.00
65591,127484,10,,,5.00,F,0.00
65592,127484,11,,,6.00,F,0.00
65593,127485,3,,,0.00,F,0.00
65594,127485,4,,,0.00,F,0.00
65595,127485,5,,,0.00,F,0.00
65596,127485,8,,,3.00,F,0.00
65597,127485,10,,,5.00,F,0.00
65598,127485,11,,,6.00,F,0.00
65599,127486,3,,,0.00,F,0.00
65600,127486,4,,,0.00,F,0.00
65601,127486,5,,,0.00,F,0.00
65602,127486,8,,,3.00,F,0.00
65603,127486,10,,,5.00,F,0.00
65604,127486,11,,,6.00,F,0.00
65605,127487,3,,,80.00,B,3.00
65606,127487,4,,,77.00,C,2.00
65607,127487,5,,,80.00,B,3.00
65608,127487,8,,,83.00,B,3.00
65609,127487,10,,,85.00,B,3.00
65610,127487,11,,,86.00,B,3.00
65611,127488,3,,,74.00,C,2.00
65612,127488,4,,,71.00,C,2.00
65613,127488,5,,,74.00,C,2.00
65614,127488,8,,,77.00,C,2.00
65615,127488,10,,,79.00,C,2.00
65616,127488,11,,,80.00,B,3.00
65617,127489,3,,,70.00,C,2.00
65618,127489,4,,,67.00,D,1.00
65619,127489,5,,,70.00,C,2.00
65620,127489,8,,,73.00,C,2.00
65621,127489,10,,,75.00,C,2.00
65622,127489,11,,,76.00,C,2.00
65623,127490,3,,,90.00,A,4.00
65624,127490,4,,,87.00,B,3.00
65625,127490,5,,,90.00,A,4.00
65626,127490,8,,,93.00,A,4.00
65627,127490,10,,,95.00,A,4.00
65628,127490,11,,,96.00,A,4.00
65629,127491,3,,,0.00,F,0.00
65630,127491,4,,,0.00,F,0.00
65631,127491,5,,,0.00,F,0.00
65632,127491,8,,,3.00,F,0.00
65633,127491,10,,,5.00,F,0.00
65634,127491,11,,,6.00,F,0.00
65635,127492,3,,,0.00,F,0.00
65636,127492,4,,,0.00,F,0.00
65637,127492,5,,,0.00,F,0.00
65638,127492,8,,,3.00,F,0.00
65639,127492,10,,,5.00,F,0.00
65640,127492,11,,,6.00,F,0.00
65641,127493,3,,,0.00,F,0.00
65642,127493,4,,,0.00,F,0.00
65643,127493,5,,,0.00,F,0.00
65644,127493,8,,,3.00,F,0.00
65645,127493,10,,,5.00,F,0.00
65646,127493,11,,,6.00,F,0.00
65647,127494,3,,,92.00,A,4.00
65648,127494,4,,,89.00,B,3.00
65649,127494,5,,,92.00,A,4.00
65650,127494,8,,,95.00,A,4.00
65651,127494,10,,,97.00,A,4.00
65652,127494,11,,,98.00,A,4.00
65653,127495,3,,,85.00,B,3.00
65654,127495,4,,,82.00,B,3.00
65655,127495,5,,,85.00,B,3.00
65656,127495,8,,,88.00,B,3.00
65657,127495,10,,,90.00,A,4.00
65658,127495,11,,,91.00,A,4.00
65659,127496,3,,,88.00,B,3.00
65660,127496,4,,,85.00,B,3.00
65661,127496,5,,,88.00,B,3.00
65662,127496,8,,,91.00,A,4.00
65663,127496,10,,,93.00,A,4.00
65664,127496,11,,,94.00,A,4.00
65665,127497,3,,,86.00,B,3.00
65666,127497,4,,,83.00,B,3.00
65667,127497,5,,,86.00,B,3.00
65668,127497,8,,,89.00,B,3.00
65669,127497,10,,,91.00,A,4.00
65670,127497,11,,,92.00,A,4.00
65671,127498,3,,,0.00,F,0.00
65672,127498,4,,,0.00,F,0.00
65673,127498,5,,,0.00,F,0.00
65674,127498,8,,,3.00,F,0.00
65675,127498,10,,,5.00,F,0.00
65676,127498,11,,,6.00,F,0.00
65677,127499,3,,,0.00,F,0.00
65678,127499,4,,,0.00,F,0.00
65679,127499,5,,,0.00,F,0.00
65680,127499,8,,,3.00,F,0.00
65681,127499,10,,,5.00,F,0.00
65682,127499,11,,,6.00,F,0.00
65683,127500,3,,,0.00,F,0.00
65684,127500,4,,,0.00,F,0.00
65685,127500,5,,,0.00,F,0.00
65686,127500,8,,,3.00,F,0.00
65687,127500,10,,,5.00,F,0.00
65688,127500,11,,,6.00,F,0.00
65689,127501,3,,,96.00,A,4.00
65690,127501,4,,,93.00,A,4.00
65691,127501,5,,,96.00,A,4.00
65692,127501,8,,,99.00,A,4.00
65693,127501,10,,,100.00,A,4.00
65694,127501,11,,,100.00,A,4.00
65695,127502,3,,,90.00,A,4.00
65696,127502,4,,,87.00,B,3.00
65697,127502,5,,,90.00,A,4.00
65698,127502,8,,,93.00,A,4.00
65699,127502,10,,,95.00,A,4.00
65700,127502,11,,,96.00,A,4.00
65701,127503,3,,,95.00,A,4.00
65702,127503,4,,,92.00,A,4.00
65703,127503,5,,,95.00,A,4.00
65704,127503,8,,,98.00,A,4.00
65705,127503,10,,,100.00,A,4.00
65706,127503,11,,,100.00,A,4.00
65707,127504,3,,,98.00,A,4.00
65708,127504,4,,,95.00,A,4.00
65709,127504,5,,,98.00,A,4.00
65710,127504,8,,,100.00,A,4.00
65711,127504,10,,,100.00,A,4.00
65712,127504,11,,,100.00,A,4.00
65713,127505,3,,,0.00,F,0.00
65714,127505,4,,,0.00,F,0.00
65715,127505,5,,,0.00,F,0.00
65716,127505,8,,,3.00,F,0.00
65717,127505,10,,,5.00,F,0.00
65718,127505,11,,,6.00,F,0.00
65719,127506,3,,,0.00,F,0.00
65720,127506,4,,,0.00,F,0.00
65721,127506,5,,,0.00,F,0.00
65722,127506,8,,,3.00,F,0.00
65723,127506,10,,,5.00,F,0.00
65724,127506,11,,,6.00,F,0.00
65725,127507,3,,,0.00,F,0.00
65726,127507,4,,,0.00,F,0.00
65727,127507,5,,,0.00,F,0.00
65728,127507,8,,,3.00,F,0.00
65729,127507,10,,,5.00,F,0.00
65730,127507,11,,,6.00,F,0.00
65731,127508,3,,,94.00,A,4.00
65732,127508,4,,,91.00,A,4.00
65733,127508,5,,,94.00,A,4.00
65734,127508,8,,,97.00,A,4.00
65735,127508,10,,,99.00,A,4.00
65736,127508,11,,,100.00,A,4.00
65737,127509,3,,,88.00,B,3.00
65738,127509,4,,,85.00,B,3.00
65739,127509,5,,,88.00,B,3.00
65740,127509,8,,,91.00,A,4.00
65741,127509,10,,,93.00,A,4.00
65742,127509,11,,,94.00,A,4.00
65743,127510,3,,,96.00,A,4.00
65744,127510,4,,,93.00,A,4.00
65745,127510,5,,,96.00,A,4.00
65746,127510,8,,,99.00,A,4.00
65747,127510,10,,,100.00,A,4.00
65748,127510,11,,,100.00,A,4.00
65749,127511,3,,,96.00,A,4.00
65750,127511,4,,,93.00,A,4.00
65751,127511,5,,,96.00,A,4.00
65752,127511,8,,,99.00,A,4.00
65753,127511,10,,,100.00,A,4.00
65754,127511,11,,,100.00,A,4.00
65755,127512,3,,,0.00,F,0.00
65756,127512,4,,,0.00,F,0.00
65757,127512,5,,,0.00,F,0.00
65758,127512,8,,,3.00,F,0.00
65759,127512,10,,,5.00,F,0.00
65760,127512,11,,,6.00,F,0.00
65761,127513,3,,,0.00,F,0.00
65762,127513,4,,,0.00,F,0.00
65763,127513,5,,,0.00,F,0.00
65764,127513,8,,,3.00,F,0.00
65765,127513,10,,,5.00,F,0.00
65766,127513,11,,,6.00,F,0.00
65767,127514,3,,,0.00,F,0.00
65768,127514,4,,,0.00,F,0.00
65769,127514,5,,,0.00,F,0.00
65770,127514,8,,,3.00,F,0.00
65771,127514,10,,,5.00,F,0.00
65772,127514,11,,,6.00,F,0.00
65773,127515,3,,,85.00,B,3.00
65774,127515,4,,,82.00,B,3.00
65775,127515,5,,,85.00,B,3.00
65776,127515,8,,,88.00,B,3.00
65777,127515,10,,,90.00,A,4.00
65778,127515,11,,,91.00,A,4.00
65779,127516,3,,,91.00,A,4.00
65780,127516,4,,,88.00,B,3.00
65781,127516,5,,,91.00,A,4.00
65782,127516,8,,,94.00,A,4.00
65783,127516,10,,,96.00,A,4.00
65784,127516,11,,,97.00,A,4.00
65785,127517,3,,,88.00,B,3.00
65786,127517,4,,,85.00,B,3.00
65787,127517,5,,,88.00,B,3.00
65788,127517,8,,,91.00,A,4.00
65789,127517,10,,,93.00,A,4.00
65790,127517,11,,,94.00,A,4.00
65791,127518,3,,,88.00,B,3.00
65792,127518,4,,,85.00,B,3.00
65793,127518,5,,,88.00,B,3.00
65794,127518,8,,,91.00,A,4.00
65795,127518,10,,,93.00,A,4.00
65796,127518,11,,,94.00,A,4.00
65797,127519,3,,,0.00,F,0.00
65798,127519,4,,,0.00,F,0.00
65799,127519,5,,,0.00,F,0.00
65800,127519,8,,,3.00,F,0.00
65801,127519,10,,,5.00,F,0.00
65802,127519,11,,,6.00,F,0.00
65803,127520,3,,,0.00,F,0.00
65804,127520,4,,,0.00,F,0.00
65805,127520,5,,,0.00,F,0.00
65806,127520,8,,,3.00,F,0.00
65807,127520,10,,,5.00,F,0.00
65808,127520,11,,,6.00,F,0.00
65809,127521,3,,,91.00,A,4.00
65810,127521,4,,,88.00,B,3.00
65811,127521,5,,,91.00,A,4.00
65812,127521,8,,,94.00,A,4.00
65813,127521,10,,,96.00,A,4.00
65814,127521,11,,,97.00,A,4.00
65815,127522,3,,,80.00,B,3.00
65816,127522,4,,,77.00,C,2.00
65817,127522,5,,,80.00,B,3.00
65818,127522,8,,,83.00,B,3.00
65819,127522,10,,,85.00,B,3.00
65820,127522,11,,,86.00,B,3.00
65821,127523,3,,,91.00,A,4.00
65822,127523,4,,,88.00,B,3.00
65823,127523,5,,,91.00,A,4.00
65824,127523,8,,,94.00,A,4.00
65825,127523,10,,,96.00,A,4.00
65826,127523,11,,,97.00,A,4.00
65827,127524,3,,,79.00,C,2.00
65828,127524,4,,,76.00,C,2.00
65829,127524,5,,,79.00,C,2.00
65830,127524,8,,,82.00,B,3.00
65831,127524,10,,,84.00,B,3.00
65832,127524,11,,,85.00,B,3.00
65833,127525,3,,,0.00,F,0.00
65834,127525,4,,,0.00,F,0.00
65835,127525,5,,,0.00,F,0.00
65836,127525,8,,,3.00,F,0.00
65837,127525,10,,,5.00,F,0.00
65838,127525,11,,,6.00,F,0.00
65839,127526,3,,,0.00,F,0.00
65840,127526,4,,,0.00,F,0.00
65841,127526,5,,,0.00,F,0.00
65842,127526,8,,,3.00,F,0.00
65843,127526,10,,,5.00,F,0.00
65844,127526,11,,,6.00,F,0.00
65845,127527,3,,,0.00,F,0.00
65846,127527,4,,,0.00,F,0.00
65847,127527,5,,,0.00,F,0.00
65848,127527,8,,,3.00,F,0.00
65849,127527,10,,,5.00,F,0.00
65850,127527,11,,,6.00,F,0.00
65851,127528,3,,,79.00,C,2.00
65852,127528,4,,,76.00,C,2.00
65853,127528,5,,,79.00,C,2.00
65854,127528,8,,,82.00,B,3.00
65855,127528,10,,,84.00,B,3.00
65856,127528,11,,,85.00,B,3.00
65857,127529,3,,,82.00,B,3.00
65858,127529,4,,,79.00,C,2.00
65859,127529,5,,,82.00,B,3.00
65860,127529,8,,,85.00,B,3.00
65861,127529,10,,,87.00,B,3.00
65862,127529,11,,,88.00,B,3.00
65863,127530,3,,,79.00,C,2.00
65864,127530,4,,,76.00,C,2.00
65865,127530,5,,,79.00,C,2.00
65866,127530,8,,,82.00,B,3.00
65867,127530,10,,,84.00,B,3.00
65868,127530,11,,,85.00,B,3.00
65869,127531,3,,,79.00,C,2.00
65870,127531,4,,,76.00,C,2.00
65871,127531,5,,,79.00,C,2.00
65872,127531,8,,,82.00,B,3.00
65873,127531,10,,,84.00,B,3.00
65874,127531,11,,,85.00,B,3.00
65875,127532,3,,,0.00,F,0.00
65876,127532,4,,,0.00,F,0.00
65877,127532,5,,,0.00,F,0.00
65878,127532,8,,,3.00,F,0.00
65879,127532,10,,,5.00,F,0.00
65880,127532,11,,,6.00,F,0.00
65881,127533,3,,,0.00,F,0.00
65882,127533,4,,,0.00,F,0.00
65883,127533,5,,,0.00,F,0.00
65884,127533,8,,,3.00,F,0.00
65885,127533,10,,,5.00,F,0.00
65886,127533,11,,,6.00,F,0.00
65887,127534,3,,,88.00,B,3.00
65888,127534,4,,,85.00,B,3.00
65889,127534,5,,,88.00,B,3.00
65890,127534,8,,,91.00,A,4.00
65891,127534,10,,,93.00,A,4.00
65892,127534,11,,,94.00,A,4.00
65893,127535,3,,,87.00,B,3.00
65894,127535,4,,,84.00,B,3.00
65895,127535,5,,,87.00,B,3.00
65896,127535,8,,,90.00,A,4.00
65897,127535,10,,,92.00,A,4.00
65898,127535,11,,,93.00,A,4.00
65899,127536,3,,,90.00,A,4.00
65900,127536,4,,,87.00,B,3.00
65901,127536,5,,,90.00,A,4.00
65902,127536,8,,,93.00,A,4.00
65903,127536,10,,,95.00,A,4.00
65904,127536,11,,,96.00,A,4.00
65905,127537,3,,,92.00,A,4.00
65906,127537,4,,,89.00,B,3.00
65907,127537,5,,,92.00,A,4.00
65908,127537,8,,,95.00,A,4.00
65909,127537,10,,,97.00,A,4.00
65910,127537,11,,,98.00,A,4.00
65911,127538,3,,,0.00,F,0.00
65912,127538,4,,,0.00,F,0.00
65913,127538,5,,,0.00,F,0.00
65914,127538,8,,,3.00,F,0.00
65915,127538,10,,,5.00,F,0.00
65916,127538,11,,,6.00,F,0.00
65917,127539,3,,,0.00,F,0.00
65918,127539,4,,,0.00,F,0.00
65919,127539,5,,,0.00,F,0.00
65920,127539,8,,,3.00,F,0.00
65921,127539,10,,,5.00,F,0.00
65922,127539,11,,,6.00,F,0.00
65923,127540,3,,,0.00,F,0.00
65924,127540,4,,,0.00,F,0.00
65925,127540,5,,,0.00,F,0.00
65926,127540,8,,,3.00,F,0.00
65927,127540,10,,,5.00,F,0.00
65928,127540,11,,,6.00,F,0.00
65929,127541,3,,,91.00,A,4.00
65930,127541,4,,,88.00,B,3.00
65931,127541,5,,,91.00,A,4.00
65932,127541,8,,,94.00,A,4.00
65933,127541,10,,,96.00,A,4.00
65934,127541,11,,,97.00,A,4.00
65935,127542,3,,,85.00,B,3.00
65936,127542,4,,,82.00,B,3.00
65937,127542,5,,,85.00,B,3.00
65938,127542,8,,,88.00,B,3.00
65939,127542,10,,,90.00,A,4.00
65940,127542,11,,,91.00,A,4.00
65941,127543,3,,,85.00,B,3.00
65942,127543,4,,,82.00,B,3.00
65943,127543,5,,,85.00,B,3.00
65944,127543,8,,,88.00,B,3.00
65945,127543,10,,,90.00,A,4.00
65946,127543,11,,,91.00,A,4.00
65947,127544,3,,,82.00,B,3.00
65948,127544,4,,,79.00,C,2.00
65949,127544,5,,,82.00,B,3.00
65950,127544,8,,,85.00,B,3.00
65951,127544,10,,,87.00,B,3.00
65952,127544,11,,,88.00,B,3.00
65953,127545,3,,,0.00,F,0.00
65954,127545,4,,,0.00,F,0.00
65955,127545,5,,,0.00,F,0.00
65956,127545,8,,,3.00,F,0.00
65957,127545,10,,,5.00,F,0.00
65958,127545,11,,,6.00,F,0.00
65959,127546,3,,,0.00,F,0.00
65960,127546,4,,,0.00,F,0.00
65961,127546,5,,,0.00,F,0.00
65962,127546,8,,,3.00,F,0.00
65963,127546,10,,,5.00,F,0.00
65964,127546,11,,,6.00,F,0.00
65965,127547,3,,,0.00,F,0.00
65966,127547,4,,,0.00,F,0.00
65967,127547,5,,,0.00,F,0.00
65968,127547,8,,,3.00,F,0.00
65969,127547,10,,,5.00,F,0.00
65970,127547,11,,,6.00,F,0.00
65971,127548,3,,,0.00,F,0.00
65972,127548,4,,,0.00,F,0.00
65973,127548,5,,,0.00,F,0.00
65974,127548,8,,,3.00,F,0.00
65975,127548,10,,,5.00,F,0.00
65976,127548,11,,,6.00,F,0.00
65977,127549,3,,,92.00,A,4.00
65978,127549,4,,,89.00,B,3.00
65979,127549,5,,,92.00,A,4.00
65980,127549,8,,,95.00,A,4.00
65981,127549,10,,,97.00,A,4.00
65982,127549,11,,,98.00,A,4.00
65983,127550,3,,,81.00,B,3.00
65984,127550,4,,,78.00,C,2.00
65985,127550,5,,,81.00,B,3.00
65986,127550,8,,,84.00,B,3.00
65987,127550,10,,,86.00,B,3.00
65988,127550,11,,,87.00,B,3.00
65989,127551,3,,,93.00,A,4.00
65990,127551,4,,,90.00,A,4.00
65991,127551,5,,,93.00,A,4.00
65992,127551,8,,,96.00,A,4.00
65993,127551,10,,,98.00,A,4.00
65994,127551,11,,,99.00,A,4.00
65995,127552,3,,,94.00,A,4.00
65996,127552,4,,,91.00,A,4.00
65997,127552,5,,,94.00,A,4.00
65998,127552,8,,,97.00,A,4.00
65999,127552,10,,,99.00,A,4.00
66000,127552,11,,,100.00,A,4.00
66001,127553,3,,,0.00,F,0.00
66002,127553,4,,,0.00,F,0.00
66003,127553,5,,,0.00,F,0.00
66004,127553,8,,,3.00,F,0.00
66005,127553,10,,,5.00,F,0.00
66006,127553,11,,,6.00,F,0.00
66007,127554,3,,,0.00,F,0.00
66008,127554,4,,,0.00,F,0.00
66009,127554,5,,,0.00,F,0.00
66010,127554,8,,,3.00,F,0.00
66011,127554,10,,,5.00,F,0.00
66012,127554,11,,,6.00,F,0.00
66013,127555,3,,,89.00,B,3.00
66014,127555,4,,,86.00,B,3.00
66015,127555,5,,,89.00,B,3.00
66016,127555,8,,,92.00,A,4.00
66017,127555,10,,,94.00,A,4.00
66018,127555,11,,,95.00,A,4.00
66019,127556,3,,,84.00,B,3.00
66020,127556,4,,,81.00,B,3.00
66021,127556,5,,,84.00,B,3.00
66022,127556,8,,,87.00,B,3.00
66023,127556,10,,,89.00,B,3.00
66024,127556,11,,,90.00,A,4.00
66025,127557,3,,,83.00,B,3.00
66026,127557,4,,,80.00,B,3.00
66027,127557,5,,,83.00,B,3.00
66028,127557,8,,,86.00,B,3.00
66029,127557,10,,,88.00,B,3.00
66030,127557,11,,,89.00,B,3.00
66031,127558,3,,,90.00,A,4.00
66032,127558,4,,,87.00,B,3.00
