AbsenceID,AbsenceDate,StudentID,SISStudentID,AbsenceCodeID,AbsenceCount,FacilityID,StaffID
39246,'2008-10-11 00:00:00',1280,80,1,1,1,15
39247,'2007-11-01 00:00:00',860,860,1,1,3,66
39248,'2008-09-26 00:00:00',1428,228,21,1,3,70
39249,'2009-04-30 00:00:00',1808,608,22,1,2,47
39250,'2008-08-07 00:00:00',1948,748,1,1,1,22
39251,'2008-10-25 00:00:00',2000,800,22,1,3,65
39252,'2009-01-16 00:00:00',1380,180,1,1,1,15
39253,'2010-03-19 00:00:00',3536,1136,1,1,1,18
39254,'2008-12-11 00:00:00',2036,836,1,1,1,10
39255,'2008-11-13 00:00:00',2248,1048,1,1,1,20
39256,'2010-01-22 00:00:00',2468,68,1,1,2,46
39257,'2008-03-29 00:00:00',516,516,9,1,1,15
39258,'2007-11-22 00:00:00',780,780,1,1,1,12
39259,'2009-01-29 00:00:00',1248,48,1,1,1,20
39260,'2010-03-06 00:00:00',2632,232,1,1,1,9
39261,'2008-11-17 00:00:00',1916,716,9,1,1,22
39262,'2009-11-29 00:00:00',3316,916,9,1,1,24
39263,'2009-03-01 00:00:00',1636,436,1,1,1,10
39264,'2009-01-16 00:00:00',1980,780,1,1,1,15
39265,'2009-04-27 00:00:00',1948,748,1,1,1,22
39266,'2008-04-25 00:00:00',872,872,22,1,2,41
39267,'2009-03-22 00:00:00',1384,184,1,1,1,16
39268,'2009-05-04 00:00:00',1628,428,9,1,3,55
39269,'2008-08-28 00:00:00',2248,1048,1,1,1,20
39270,'2009-09-20 00:00:00',2860,460,22,1,2,42
39271,'2009-10-23 00:00:00',3388,988,22,1,3,59
39272,'2010-02-01 00:00:00',3480,1080,9,1,1,21
39273,'2010-01-24 00:00:00',2588,188,9,1,3,71
39274,'2009-12-06 00:00:00',3556,1156,1,1,3,65
39275,'2007-12-08 00:00:00',260,260,22,1,3,71
39276,'2007-08-15 00:00:00',1144,1144,1,1,1,10
39277,'2009-10-29 00:00:00',3416,1016,1,1,1,24
39278,'2009-10-12 00:00:00',3376,976,6,1,3,72
39279,'2009-03-22 00:00:00',1212,12,1,1,1,17
39280,'2009-04-27 00:00:00',1280,80,1,1,1,15
39281,'2007-12-13 00:00:00',116,116,9,1,1,15
39282,'2008-04-11 00:00:00',896,896,22,1,3,70
39283,'2009-04-23 00:00:00',1908,708,1,1,2,49
39284,'2008-11-09 00:00:00',2012,812,1,1,1,17
39285,'2009-03-22 00:00:00',1820,620,9,1,2,42
39286,'2009-05-03 00:00:00',2116,916,22,1,1,22
39287,'2009-10-22 00:00:00',2548,148,22,1,1,23
39288,'2010-01-30 00:00:00',3484,1084,1,1,1,22
39289,'2008-01-03 00:00:00',648,648,22,1,1,14
39290,'2010-01-17 00:00:00',3464,1064,1,1,2,42
39291,'2009-04-27 00:00:00',1236,36,22,1,1,10
39292,'2009-02-06 00:00:00',1412,212,9,1,1,17
39293,'2008-10-25 00:00:00',1884,684,1,1,1,16
39294,'2008-12-01 00:00:00',2072,872,21,1,2,43
39295,'2007-10-25 00:00:00',1000,1000,22,1,3,69
39296,'2010-03-20 00:00:00',3404,1004,21,1,3,71
39297,'2007-09-07 00:00:00',260,260,1,1,3,71
39298,'2008-04-18 00:00:00',260,260,16,1,3,71
39299,'2008-02-14 00:00:00',1016,1016,9,1,1,15
39300,'2009-03-05 00:00:00',2136,936,1,1,1,10
39301,'2009-11-01 00:00:00',2656,256,21,1,3,65
39302,'2008-02-10 00:00:00',860,860,22,1,3,66
39303,'2009-10-30 00:00:00',3012,612,22,1,1,21
39304,'2007-09-08 00:00:00',748,748,22,1,1,14
39305,'2007-09-08 00:00:00',1160,1160,1,1,3,57
39306,'2007-11-08 00:00:00',584,584,22,1,1,13
39307,'2008-02-16 00:00:00',1080,1080,1,1,1,12
39308,'2009-01-05 00:00:00',1936,736,1,1,1,10
39309,'2009-12-14 00:00:00',2864,464,1,1,2,42
39310,'2009-11-14 00:00:00',3260,860,16,1,2,42
39311,'2008-01-18 00:00:00',380,380,1,1,1,12
39312,'2009-01-03 00:00:00',1452,252,9,1,2,7
39313,'2008-05-05 00:00:00',420,420,9,1,3,60
39314,'2009-11-01 00:00:00',3032,632,1,1,1,9
39315,'2009-04-26 00:00:00',2308,1108,22,1,2,49
39316,'2009-10-15 00:00:00',3480,1080,9,1,1,21
39317,'2007-12-02 00:00:00',348,348,1,1,1,14
39318,'2007-11-10 00:00:00',748,748,1,1,1,14
39319,'2010-03-17 00:00:00',2536,136,1,1,1,18
39320,'2009-04-27 00:00:00',2080,880,1,1,1,15
39321,'2008-12-12 00:00:00',2296,1096,22,1,3,59
39322,'2010-02-25 00:00:00',3020,620,1,1,2,44
39323,'2007-11-22 00:00:00',428,428,9,1,3,51
39324,'2008-03-17 00:00:00',936,936,1,1,2,48
39325,'2008-10-02 00:00:00',1312,112,1,1,1,17
39326,'2009-01-11 00:00:00',1356,156,13,1,1,1
39327,'2009-03-15 00:00:00',2048,848,1,1,1,20
39328,'2010-02-25 00:00:00',2712,312,1,1,1,19
39329,'2008-03-08 00:00:00',360,360,9,1,3,66
39330,'2008-11-08 00:00:00',1928,728,14,1,3,70
39331,'2009-01-11 00:00:00',2148,948,1,1,1,22
39332,'2010-03-13 00:00:00',2660,260,1,1,2,42
39333,'2008-12-15 00:00:00',2116,916,9,1,1,22
39334,'2008-08-18 00:00:00',2020,820,1,1,2,42
39335,'2010-02-21 00:00:00',2616,216,1,1,1,24
39336,'2008-03-29 00:00:00',136,136,21,1,2,48
39337,'2008-03-17 00:00:00',960,960,13,1,3,59
39338,'2010-03-20 00:00:00',2436,36,22,1,1,18
39339,'2009-11-07 00:00:00',2448,48,1,1,1,23
39340,'2009-11-01 00:00:00',2460,60,9,1,2,42
39341,'2010-03-19 00:00:00',2736,336,1,1,1,18
39342,'2007-09-02 00:00:00',244,244,1,1,1,10
39343,'2008-05-03 00:00:00',1072,1072,1,1,2,41
39344,'2008-11-06 00:00:00',1812,612,1,1,1,17
39345,'2009-01-31 00:00:00',1812,612,1,1,1,17
39346,'2008-10-31 00:00:00',2012,812,1,1,1,17
39347,'2009-05-04 00:00:00',2328,1128,9,1,3,65
39348,'2009-05-03 00:00:00',1652,452,1,1,2,7
39349,'2010-03-20 00:00:00',2612,212,9,1,1,21
39350,'2009-10-05 00:00:00',3260,860,9,1,2,42
39351,'2007-09-09 00:00:00',388,388,22,1,3,53
39352,'2008-01-05 00:00:00',536,536,1,1,2,48
39353,'2009-03-21 00:00:00',1312,112,1,1,1,17
39354,'2010-03-06 00:00:00',2568,168,1,1,2,44
39355,'2010-01-31 00:00:00',3544,1144,22,1,1,21
39356,'2009-02-21 00:00:00',1716,516,9,1,1,22
39357,'2008-08-07 00:00:00',2248,1048,1,1,1,20
39358,'2010-01-22 00:00:00',3156,756,9,1,3,65
39359,'2008-01-30 00:00:00',260,260,13,1,3,71
39360,'2009-01-04 00:00:00',1948,748,22,1,1,22
39361,'2010-03-25 00:00:00',2404,4,22,1,3,71
39362,'2010-03-04 00:00:00',2780,380,14,1,1,19
39363,'2010-01-31 00:00:00',2936,536,1,1,1,18
39364,'2010-04-07 00:00:00',2948,548,1,1,1,23
39365,'2008-11-13 00:00:00',1848,648,1,1,1,20
39366,'2010-01-15 00:00:00',3556,1156,21,1,3,65
39367,'2007-11-01 00:00:00',20,20,13,1,3,61
39368,'2008-02-10 00:00:00',160,160,22,1,3,57
39369,'2009-01-29 00:00:00',2148,948,1,1,1,22
39370,'2008-11-09 00:00:00',2356,1156,9,1,1,1
39371,'2009-03-13 00:00:00',2360,1160,9,1,3,60
39372,'2009-10-03 00:00:00',2412,12,22,1,1,21
39373,'2010-03-03 00:00:00',2580,180,9,1,1,19
39374,'2007-12-02 00:00:00',160,160,1,1,3,57
39375,'2008-05-02 00:00:00',836,836,1,1,2,50
39376,'2007-11-21 00:00:00',880,880,1,1,1,12
39377,'2008-03-08 00:00:00',880,880,1,1,1,12
39378,'2009-03-22 00:00:00',2276,1076,22,1,3,71
39379,'2008-05-22 00:00:00',712,712,1,1,1,9
39380,'2007-11-18 00:00:00',1012,1012,1,1,1,9
39381,'2009-10-16 00:00:00',3236,836,9,1,1,18
39382,'2010-03-12 00:00:00',3300,900,14,1,3,59
39383,'2008-03-31 00:00:00',1044,1044,1,1,1,10
39384,'2008-08-17 00:00:00',1812,612,1,1,1,17
39385,'2009-03-23 00:00:00',2120,920,9,1,2,7
39386,'2009-10-11 00:00:00',2416,16,9,1,1,24
39387,'2008-01-25 00:00:00',1120,1120,9,1,3,62
39388,'2009-05-07 00:00:00',1832,632,1,1,2,49
39389,'2010-03-26 00:00:00',2532,132,1,1,1,9
39390,'2010-02-21 00:00:00',2808,408,1,1,1,12
39391,'2008-01-19 00:00:00',636,636,21,1,2,50
39392,'2008-09-26 00:00:00',1480,280,1,1,1,15
39393,'2009-01-09 00:00:00',2080,880,22,1,1,15
39394,'2009-11-26 00:00:00',2560,160,21,1,2,7
39395,'2010-03-14 00:00:00',2900,500,22,1,3,66
39396,'2007-09-23 00:00:00',156,156,22,1,1,1
39397,'2007-10-06 00:00:00',312,312,1,1,1,9
39398,'2008-09-20 00:00:00',1512,312,1,1,1,17
39399,'2008-10-24 00:00:00',1680,480,22,1,1,15
39400,'2008-10-23 00:00:00',2036,836,1,1,1,10
39401,'2007-09-26 00:00:00',1148,1148,1,1,1,14
39402,'2010-03-20 00:00:00',3280,880,1,1,1,21
39403,'2008-05-18 00:00:00',480,480,1,1,1,12
39404,'2009-01-11 00:00:00',1636,436,1,1,1,10
39405,'2008-03-31 00:00:00',816,816,9,1,1,15
39406,'2008-09-25 00:00:00',2184,984,1,1,1,16
39407,'2008-10-30 00:00:00',1516,316,1,1,1,22
39408,'2008-08-22 00:00:00',1656,456,13,1,1,1
39409,'2008-10-04 00:00:00',2220,1020,1,1,2,42
39410,'2009-10-24 00:00:00',2452,52,1,1,2,46
39411,'2009-12-19 00:00:00',2960,560,21,1,2,7
39412,'2009-01-19 00:00:00',2284,1084,1,1,1,16
39413,'2010-03-11 00:00:00',3208,808,1,1,1,12
39414,'2008-04-07 00:00:00',472,472,22,1,2,41
39415,'2007-09-02 00:00:00',544,544,1,1,1,10
39416,'2007-10-18 00:00:00',672,672,9,1,2,41
39417,'2010-02-25 00:00:00',2804,404,9,1,3,66
39418,'2008-02-23 00:00:00',548,548,1,1,1,14
39419,'2008-04-10 00:00:00',660,660,21,1,3,57
39420,'2008-02-28 00:00:00',880,880,1,1,1,12
39421,'2009-01-09 00:00:00',2316,1116,9,1,1,22
39422,'2008-02-22 00:00:00',480,480,9,1,1,12
39423,'2008-02-23 00:00:00',1048,1048,1,1,1,14
39424,'2009-03-23 00:00:00',1720,520,9,1,2,7
39425,'2010-03-03 00:00:00',2704,304,22,1,3,59
39426,'2007-11-10 00:00:00',320,320,13,1,3,72
39427,'2007-12-07 00:00:00',336,336,21,1,2,48
39428,'2009-02-23 00:00:00',1944,744,22,1,1,18
39429,'2010-01-28 00:00:00',3060,660,1,1,2,42
39430,'2009-10-11 00:00:00',3108,708,1,1,1,12
39431,'2008-01-05 00:00:00',660,660,22,1,3,57
39432,'2009-12-05 00:00:00',2560,160,21,1,2,7
39433,'2008-05-08 00:00:00',388,388,22,1,3,53
39434,'2008-01-12 00:00:00',980,980,9,1,1,12
39435,'2008-08-31 00:00:00',1280,80,22,1,1,15
39436,'2008-10-25 00:00:00',1484,284,1,1,1,16
39437,'2009-01-11 00:00:00',2036,836,1,1,1,10
39438,'2008-02-06 00:00:00',260,260,21,1,3,71
39439,'2008-01-30 00:00:00',660,660,13,1,3,57
39440,'2010-03-26 00:00:00',2932,532,1,1,1,9
39441,'2010-02-13 00:00:00',3520,1120,1,1,2,46
39442,'2007-10-25 00:00:00',548,548,1,1,1,14
39443,'2008-09-15 00:00:00',2080,880,1,1,1,15
39444,'2007-10-17 00:00:00',116,116,1,1,1,15
39445,'2008-05-09 00:00:00',436,436,22,1,2,50
39446,'2009-09-14 00:00:00',3416,1016,1,1,1,24
39447,'2008-09-21 00:00:00',1880,680,1,1,1,15
39448,'2008-05-18 00:00:00',616,616,1,1,1,15
39449,'2009-02-01 00:00:00',1320,120,9,1,2,7
39450,'2009-01-04 00:00:00',1548,348,22,1,1,22
39451,'2010-03-25 00:00:00',2636,236,1,1,1,18
39452,'2008-01-18 00:00:00',1036,1036,21,1,2,50
39453,'2009-03-02 00:00:00',1476,276,22,1,3,71
39454,'2009-04-13 00:00:00',2040,840,1,1,1,9
39455,'2009-12-17 00:00:00',2748,348,9,1,1,23
39456,'2010-02-25 00:00:00',2436,36,1,1,1,18
39457,'2010-01-30 00:00:00',3160,760,9,1,2,7
39458,'2007-11-22 00:00:00',1128,1128,9,1,3,53
39459,'2009-03-02 00:00:00',2248,1048,1,1,1,20
39460,'2009-10-04 00:00:00',2660,260,21,1,2,42
39461,'2010-02-05 00:00:00',3064,664,9,1,2,42
39462,'2009-10-02 00:00:00',3280,880,1,1,1,21
39463,'2010-02-25 00:00:00',3412,1012,1,1,1,21
39464,'2008-01-10 00:00:00',1016,1016,9,1,1,15
39465,'2009-12-20 00:00:00',2844,444,22,1,1,19
39466,'2009-08-21 00:00:00',3520,1120,1,1,2,46
39467,'2009-01-23 00:00:00',2148,948,1,1,1,22
39468,'2008-03-16 00:00:00',648,648,22,1,1,14
39469,'2008-01-18 00:00:00',880,880,1,1,1,12
39470,'2009-09-28 00:00:00',3460,1060,9,1,2,42
39471,'2008-03-28 00:00:00',80,80,9,1,1,12
39472,'2010-01-11 00:00:00',2408,8,1,1,1,12
39473,'2009-08-29 00:00:00',3248,848,22,1,1,23
39474,'2007-12-07 00:00:00',536,536,21,1,2,48
39475,'2007-08-31 00:00:00',780,780,1,1,1,12
39476,'2008-05-18 00:00:00',1116,1116,1,1,1,15
39477,'2010-03-03 00:00:00',2812,412,22,1,1,21
39478,'2008-01-24 00:00:00',336,336,21,1,2,48
39479,'2010-03-26 00:00:00',2732,332,1,1,1,9
39480,'2009-12-13 00:00:00',2868,468,1,1,2,46
39481,'2008-05-08 00:00:00',288,288,22,1,3,52
39482,'2008-02-16 00:00:00',448,448,9,1,1,14
39483,'2009-04-13 00:00:00',1640,440,1,1,1,9
39484,'2008-09-22 00:00:00',1760,560,13,1,3,61
39485,'2010-01-29 00:00:00',2920,520,1,1,2,46
39486,'2009-10-08 00:00:00',3020,620,9,1,2,44
39487,'2007-12-02 00:00:00',260,260,1,1,3,71
39488,'2007-10-12 00:00:00',548,548,22,1,1,14
39489,'2009-09-10 00:00:00',3364,964,9,1,2,7
39490,'2009-12-20 00:00:00',2660,260,21,1,2,42
39491,'2007-08-23 00:00:00',648,648,22,1,1,14
39492,'2009-04-17 00:00:00',1308,108,1,1,2,49
39493,'2009-08-22 00:00:00',2448,48,1,1,1,23
39494,'2010-02-01 00:00:00',2936,536,1,1,1,18
39495,'2009-09-26 00:00:00',2836,436,22,1,1,18
39496,'2007-09-02 00:00:00',380,380,1,1,1,12
39497,'2009-02-08 00:00:00',1528,328,14,1,3,54
39498,'2008-01-11 00:00:00',748,748,9,1,1,14
39499,'2009-02-05 00:00:00',1416,216,9,1,1,20
39500,'2009-10-09 00:00:00',3148,748,1,1,1,23
39501,'2009-11-09 00:00:00',3212,812,1,1,1,21
39502,'2009-10-10 00:00:00',3260,860,9,1,2,42
39503,'2008-01-23 00:00:00',420,420,9,1,3,60
39504,'2008-10-30 00:00:00',1252,52,1,1,2,7
39505,'2008-11-16 00:00:00',1588,388,22,1,3,65
39506,'2010-03-25 00:00:00',2536,136,1,1,1,18
39507,'2010-03-26 00:00:00',2904,504,21,1,3,71
39508,'2010-01-07 00:00:00',3412,1012,1,1,1,21
39509,'2007-09-06 00:00:00',236,236,22,1,2,50
39510,'2009-02-07 00:00:00',1228,28,14,1,3,56
39511,'2008-09-14 00:00:00',1436,236,22,1,1,10
39512,'2009-01-25 00:00:00',2348,1148,9,1,1,22
39513,'2010-03-03 00:00:00',3300,900,22,1,3,59
39514,'2009-01-03 00:00:00',1336,136,22,1,1,10
39515,'2010-02-04 00:00:00',3468,1068,1,1,2,46
39516,'2008-04-19 00:00:00',212,212,9,1,1,9
39517,'2008-11-08 00:00:00',1912,712,1,1,1,17
39518,'2008-08-11 00:00:00',1620,420,1,1,2,42
39519,'2008-09-01 00:00:00',1796,596,22,1,3,59
39520,'2009-02-08 00:00:00',2148,948,9,1,1,22
39521,'2009-11-26 00:00:00',3068,668,1,1,2,46
39522,'2010-01-17 00:00:00',3232,832,1,1,1,9
39523,'2008-05-05 00:00:00',60,60,21,1,3,58
39524,'2008-04-27 00:00:00',508,508,9,1,2,43
39525,'2007-10-03 00:00:00',648,648,9,1,1,14
39526,'2008-10-25 00:00:00',1284,84,1,1,1,16
39527,'2008-09-18 00:00:00',1636,436,22,1,1,10
39528,'2009-01-22 00:00:00',2128,928,9,1,3,55
39529,'2009-10-30 00:00:00',2912,512,22,1,1,19
39530,'2007-08-15 00:00:00',584,584,9,1,1,13
39531,'2008-03-02 00:00:00',688,688,14,1,3,51
39532,'2010-02-25 00:00:00',3060,660,22,1,2,42
39533,'2007-09-28 00:00:00',760,760,22,1,3,71
39534,'2008-01-05 00:00:00',912,912,1,1,1,9
39535,'2010-03-20 00:00:00',2504,104,21,1,3,57
39536,'2009-03-13 00:00:00',1260,60,9,1,3,61
39537,'2010-02-21 00:00:00',3492,1092,22,1,3,70
39538,'2008-05-18 00:00:00',612,612,1,1,1,9
39539,'2008-05-15 00:00:00',648,648,1,1,1,14
39540,'2008-09-25 00:00:00',1284,84,1,1,1,16
39541,'2009-04-19 00:00:00',1808,608,9,1,2,47
39542,'2010-01-25 00:00:00',3536,1136,1,1,1,18
39543,'2007-09-20 00:00:00',60,60,22,1,3,58
39544,'2007-10-04 00:00:00',748,748,1,1,1,14
39545,'2008-09-20 00:00:00',1412,212,1,1,1,17
39546,'2009-10-15 00:00:00',2680,280,9,1,1,21
39547,'2008-02-06 00:00:00',1136,1136,22,1,2,48
39548,'2007-12-12 00:00:00',1144,1144,1,1,1,10
39549,'2008-09-08 00:00:00',1436,236,1,1,1,10
39550,'2010-01-07 00:00:00',3112,712,1,1,1,19
39551,'2009-12-19 00:00:00',3172,772,1,1,2,47
39552,'2009-11-13 00:00:00',2864,464,9,1,2,42
39553,'2010-02-21 00:00:00',2872,472,1,1,2,49
39554,'2008-09-20 00:00:00',2012,812,1,1,1,17
39555,'2008-11-03 00:00:00',2136,936,22,1,1,10
39556,'2010-03-05 00:00:00',3556,1156,16,1,3,65
39557,'2007-11-01 00:00:00',136,136,9,1,2,48
39558,'2009-02-06 00:00:00',1512,312,9,1,1,17
39559,'2008-08-28 00:00:00',1548,348,1,1,1,22
39560,'2010-01-29 00:00:00',2460,60,9,1,2,42
39561,'2010-03-20 00:00:00',3236,836,22,1,1,18
39562,'2007-12-13 00:00:00',1160,1160,1,1,3,57
39563,'2010-01-30 00:00:00',2432,32,9,1,1,9
39564,'2009-01-17 00:00:00',1248,48,1,1,1,20
39565,'2008-09-21 00:00:00',1480,280,1,1,1,15
39566,'2009-01-11 00:00:00',1948,748,1,1,1,22
39567,'2009-11-05 00:00:00',3048,648,22,1,1,23
39568,'2009-10-29 00:00:00',3216,816,1,1,1,24
39569,'2007-11-18 00:00:00',880,880,1,1,1,12
39570,'2007-10-03 00:00:00',1048,1048,9,1,1,14
39571,'2008-09-21 00:00:00',1612,412,1,1,1,17
39572,'2009-03-05 00:00:00',1636,436,1,1,1,10
39573,'2009-01-29 00:00:00',2216,1016,1,1,1,20
39574,'2009-11-30 00:00:00',2784,384,1,1,1,20
39575,'2010-01-22 00:00:00',2968,568,1,1,2,44
39576,'2010-03-13 00:00:00',3300,900,22,1,3,59
39577,'2009-10-05 00:00:00',3532,1132,9,1,1,9
39578,'2008-04-27 00:00:00',608,608,9,1,2,45
39579,'2009-02-07 00:00:00',1836,636,9,1,1,10
39580,'2008-02-24 00:00:00',340,340,10,1,2,48
39581,'2009-02-28 00:00:00',1716,516,1,1,1,22
39582,'2008-10-23 00:00:00',2248,1048,1,1,1,20
39583,'2009-10-08 00:00:00',3476,1076,9,1,3,72
39584,'2010-02-19 00:00:00',2412,12,1,1,1,21
39585,'2009-11-16 00:00:00',2736,336,1,1,1,18
39586,'2008-04-13 00:00:00',836,836,1,1,2,50
39587,'2009-04-11 00:00:00',1288,88,22,1,3,54
39588,'2009-11-13 00:00:00',2564,164,9,1,2,7
39589,'2009-10-08 00:00:00',2632,232,9,1,1,9
39590,'2007-11-16 00:00:00',460,460,22,1,3,59
39591,'2010-02-25 00:00:00',2648,248,1,1,1,23
39592,'2009-12-14 00:00:00',2968,568,1,1,2,44
39593,'2010-02-27 00:00:00',3076,676,22,1,3,72
39594,'2009-01-05 00:00:00',1616,416,22,1,1,20
39595,'2009-01-29 00:00:00',1716,516,1,1,1,22
39596,'2009-10-23 00:00:00',3140,740,1,1,1,17
39597,'2009-10-04 00:00:00',3260,860,21,1,2,42
39598,'2007-11-28 00:00:00',16,16,22,1,1,15
39599,'2009-10-23 00:00:00',3564,1164,1,1,2,7
39600,'2007-12-12 00:00:00',148,148,1,1,1,14
39601,'2007-12-12 00:00:00',228,228,9,1,3,64
39602,'2008-03-27 00:00:00',916,916,1,1,1,15
39603,'2007-11-22 00:00:00',1028,1028,9,1,3,52
39604,'2009-05-08 00:00:00',2012,812,22,1,1,17
39605,'2010-03-19 00:00:00',3448,1048,1,1,1,23
39606,'2007-09-28 00:00:00',160,160,22,1,3,57
39607,'2008-04-06 00:00:00',676,676,1,1,3,55
39608,'2010-01-25 00:00:00',2672,272,21,1,2,49
39609,'2008-01-24 00:00:00',856,856,9,1,1,1
39610,'2009-01-16 00:00:00',1480,280,1,1,1,15
39611,'2009-02-27 00:00:00',2112,912,1,1,1,17
39612,'2009-10-31 00:00:00',3456,1056,9,1,3,65
39613,'2008-05-10 00:00:00',356,356,13,1,1,1
39614,'2008-12-14 00:00:00',1360,160,22,1,3,60
39615,'2009-05-02 00:00:00',1456,256,9,1,1,1
39616,'2009-12-19 00:00:00',3460,1060,21,1,2,42
39617,'2008-02-13 00:00:00',548,548,22,1,1,14
39618,'2009-04-12 00:00:00',1848,648,1,1,1,20
39619,'2010-03-26 00:00:00',3220,820,1,1,2,44
39620,'2008-10-24 00:00:00',2180,980,22,1,1,15
39621,'2010-02-05 00:00:00',2612,212,1,1,1,21
39622,'2007-08-16 00:00:00',1060,1060,22,1,3,58
39623,'2009-09-18 00:00:00',2432,32,1,1,1,9
39624,'2009-09-12 00:00:00',2580,180,1,1,1,19
39625,'2010-02-26 00:00:00',3036,636,1,1,1,18
39626,'2009-12-20 00:00:00',3148,748,1,1,1,23
39627,'2008-05-01 00:00:00',288,288,22,1,3,52
39628,'2008-03-29 00:00:00',888,888,22,1,3,53
39629,'2008-05-16 00:00:00',1120,1120,22,1,3,62
39630,'2009-04-18 00:00:00',2212,1012,1,1,1,17
39631,'2010-03-03 00:00:00',2568,168,1,1,2,44
39632,'2010-01-09 00:00:00',3060,660,9,1,2,42
39633,'2008-03-10 00:00:00',1136,1136,22,1,2,48
39634,'2009-02-06 00:00:00',1728,528,14,1,3,56
39635,'2008-12-04 00:00:00',2036,836,9,1,1,10
39636,'2008-01-05 00:00:00',312,312,1,1,1,9
39637,'2007-12-12 00:00:00',544,544,1,1,1,10
39638,'2007-08-16 00:00:00',984,984,1,1,1,13
39639,'2009-02-27 00:00:00',1448,248,1,1,1,20
39640,'2008-10-05 00:00:00',2148,948,1,1,1,22
39641,'2009-04-26 00:00:00',2208,1008,22,1,2,47
39642,'2009-10-02 00:00:00',2532,132,9,1,1,9
39643,'2009-10-15 00:00:00',3180,780,9,1,1,19
39644,'2008-01-06 00:00:00',360,360,1,1,3,66
39645,'2009-10-11 00:00:00',2844,444,22,1,1,19
39646,'2007-12-12 00:00:00',736,736,21,1,2,48
39647,'2009-01-12 00:00:00',1536,336,1,1,1,10
39648,'2010-03-06 00:00:00',3532,1132,1,1,1,9
39649,'2008-04-10 00:00:00',460,460,21,1,3,59
39650,'2007-08-24 00:00:00',648,648,1,1,1,14
39651,'2008-01-23 00:00:00',860,860,9,1,3,66
39652,'2009-10-29 00:00:00',2752,352,1,1,2,44
39653,'2007-09-23 00:00:00',40,40,10,1,2,50
39654,'2007-09-02 00:00:00',1044,1044,1,1,1,10
39655,'2009-05-15 00:00:00',2120,920,1,1,2,7
39656,'2007-10-17 00:00:00',12,12,22,1,1,9
39657,'2008-04-25 00:00:00',772,772,22,1,2,3
39658,'2008-12-01 00:00:00',1912,712,1,1,1,17
39659,'2009-10-01 00:00:00',2432,32,9,1,1,9
39660,'2007-10-25 00:00:00',400,400,22,1,3,64
39661,'2008-11-07 00:00:00',1320,120,9,1,2,7
39662,'2009-05-21 00:00:00',2300,1100,21,1,3,55
39663,'2009-11-16 00:00:00',3408,1008,1,1,1,12
39664,'2009-10-23 00:00:00',3488,1088,22,1,3,66
39665,'2007-08-15 00:00:00',960,960,22,1,3,59
39666,'2010-02-28 00:00:00',2412,12,1,1,1,21
39667,'2010-03-19 00:00:00',2576,176,9,1,3,72
39668,'2007-11-15 00:00:00',348,348,1,1,1,14
39669,'2008-02-24 00:00:00',616,616,22,1,1,15
39670,'2010-03-13 00:00:00',2412,12,1,1,1,21
39671,'2008-01-23 00:00:00',456,456,9,1,1,1
39672,'2007-09-20 00:00:00',660,660,22,1,3,57
39673,'2009-11-13 00:00:00',3064,664,9,1,2,42
39674,'2009-11-30 00:00:00',3080,680,1,1,1,21
39675,'2010-02-14 00:00:00',3360,960,22,1,2,7
39676,'2007-09-08 00:00:00',360,360,1,1,3,66
39677,'2008-03-31 00:00:00',576,576,22,1,3,55
39678,'2008-03-31 00:00:00',912,912,1,1,1,9
39679,'2010-03-03 00:00:00',2912,512,22,1,1,19
39680,'2008-03-29 00:00:00',116,116,9,1,1,15
39681,'2009-05-07 00:00:00',2036,836,9,1,1,10
39682,'2009-02-22 00:00:00',2176,976,9,1,3,71
39683,'2009-09-05 00:00:00',2736,336,9,1,1,18
39684,'2009-10-12 00:00:00',3144,744,22,1,1,21
39685,'2010-02-25 00:00:00',3032,632,1,1,1,9
39686,'2008-02-28 00:00:00',280,280,1,1,1,12
39687,'2009-12-07 00:00:00',3132,732,1,1,1,9
39688,'2009-01-22 00:00:00',1356,156,9,1,1,1
39689,'2008-12-14 00:00:00',2060,860,22,1,3,67
39690,'2009-10-23 00:00:00',2688,288,22,1,3,57
39691,'2010-02-26 00:00:00',3004,604,9,1,3,57
39692,'2009-10-02 00:00:00',3012,612,1,1,1,21
39693,'2009-11-14 00:00:00',3060,660,16,1,2,42
39694,'2007-09-06 00:00:00',780,780,1,1,1,12
39695,'2008-08-10 00:00:00',2048,848,1,1,1,20
39696,'2010-02-25 00:00:00',2404,4,9,1,3,71
39697,'2008-01-25 00:00:00',308,308,14,1,2,43
39698,'2009-02-19 00:00:00',1880,680,22,1,1,15
39699,'2009-04-17 00:00:00',2308,1108,1,1,2,49
39700,'2009-10-04 00:00:00',2784,384,1,1,1,20
39701,'2008-02-13 00:00:00',712,712,9,1,1,9
39702,'2008-01-20 00:00:00',1036,1036,21,1,2,50
39703,'2010-02-22 00:00:00',2436,36,1,1,1,18
39704,'2010-03-20 00:00:00',2536,136,22,1,1,18
39705,'2008-08-28 00:00:00',2148,948,1,1,1,22
39706,'2010-03-14 00:00:00',2800,400,22,1,3,59
39707,'2008-03-08 00:00:00',256,256,9,1,1,1
39708,'2008-01-03 00:00:00',1044,1044,22,1,1,10
39709,'2008-11-08 00:00:00',1352,152,1,1,2,42
39710,'2008-08-24 00:00:00',1488,288,22,1,3,56
39711,'2008-09-21 00:00:00',1980,780,1,1,1,15
