StandardizedTestScoreID,StudentID,SISStudentID,TestDate,SubjectID,RawScore,PossibleRawScore,ScaledScore,PossibleScaledScore,PerformanceLevel,Lexile,LatestTest
11769,232,232,'2010-04-02 00:00:00',10,56.00,60.00,877.00,950.00,3.00,1060L,0
11770,232,232,'2009-01-01 00:00:00',10,0.00,0.00,379.00,950.00,3.00,  900,1
11771,232,232,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11772,232,232,'2010-04-02 00:00:00',18,34.00,40.00,843.00,950.00,2.00,1060L,1
11773,232,232,'2010-04-02 00:00:00',14,19.00,24.00,850.00,950.00,3.00,1060L,0
11774,232,232,'2009-01-01 00:00:00',14,33.00,42.00,347.00,950.00,2.00,  900,1
11775,232,232,'2009-01-01 00:00:00',15,37.00,53.00,776.00,950.00,2.00,  900,0
11776,232,232,'2010-04-02 00:00:00',15,39.00,54.00,768.00,950.00,2.00,1060L,1
11777,233,233,'2010-04-02 00:00:00',6,28.00,50.00,808.00,950.00,2.00, 875L,1
11778,233,233,'2010-04-02 00:00:00',10,28.00,60.00,796.00,950.00,1.00, 875L,1
11779,233,233,'2010-04-02 00:00:00',18,28.00,40.00,822.00,950.00,2.00, 875L,1
11780,233,233,'2010-04-02 00:00:00',14,11.00,24.00,793.00,950.00,1.00, 875L,1
11781,233,233,'2010-04-02 00:00:00',15,24.00,54.00,700.00,950.00,2.00, 875L,1
11782,234,234,'2010-04-02 00:00:00',6,39.00,50.00,833.00,950.00,2.00,1155L,0
11783,234,234,'2009-01-01 00:00:00',6,43.00,49.00,853.00,950.00,3.00, 1005,1
11784,234,234,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00, 1005,0
11785,234,234,'2010-04-02 00:00:00',10,47.00,60.00,839.00,950.00,2.00,1155L,1
11786,234,234,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1005,0
11787,234,234,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
11788,234,234,'2010-04-02 00:00:00',14,17.00,24.00,844.00,950.00,2.00,1155L,0
11789,234,234,'2009-01-01 00:00:00',14,31.00,42.00,336.00,950.00,2.00, 1005,1
11790,234,234,'2009-01-01 00:00:00',15,34.00,53.00,754.00,950.00,2.00, 1005,0
11791,234,234,'2010-04-02 00:00:00',15,37.00,54.00,756.00,950.00,2.00,1155L,1
11792,235,235,'2010-04-02 00:00:00',6,44.00,50.00,851.00,950.00,3.00,1155L,0
11793,235,235,'2009-01-01 00:00:00',6,44.00,49.00,858.00,950.00,3.00,  900,1
11794,235,235,'2009-01-01 00:00:00',10,0.00,0.00,367.00,950.00,3.00,  900,0
11795,235,235,'2010-04-02 00:00:00',10,42.00,60.00,826.00,950.00,2.00,1155L,1
11796,235,235,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11797,235,235,'2010-04-02 00:00:00',18,36.00,40.00,854.00,950.00,3.00,1155L,1
11798,235,235,'2009-01-01 00:00:00',14,32.00,42.00,338.00,950.00,2.00,  900,0
11799,235,235,'2010-04-02 00:00:00',14,21.00,24.00,850.00,950.00,3.00,1155L,1
11800,235,235,'2009-01-01 00:00:00',15,35.00,53.00,766.00,950.00,2.00,  900,0
11801,235,235,'2010-04-02 00:00:00',15,40.00,54.00,774.00,950.00,2.00,1155L,1
11802,278,278,'2010-04-02 00:00:00',6,46.00,50.00,861.00,950.00,3.00,1155L,0
11803,278,278,'2009-01-01 00:00:00',6,46.00,49.00,872.00,950.00,3.00, 1085,1
11804,278,278,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00, 1085,0
11805,278,278,'2010-04-02 00:00:00',10,54.00,60.00,865.00,950.00,3.00,1155L,1
11806,278,278,'2009-01-01 00:00:00',18,38.00,40.00,874.00,950.00,3.00, 1085,0
11807,278,278,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
11808,278,278,'2010-04-02 00:00:00',14,21.00,24.00,863.00,950.00,3.00,1155L,0
11809,278,278,'2009-01-01 00:00:00',14,25.00,42.00,332.00,950.00,2.00, 1085,1
11810,278,278,'2009-01-01 00:00:00',15,39.00,53.00,784.00,950.00,3.00, 1085,0
11811,278,278,'2010-04-02 00:00:00',15,47.00,54.00,820.00,950.00,3.00,1155L,1
11812,282,282,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1155L,0
11813,282,282,'2009-01-01 00:00:00',6,46.00,49.00,872.00,950.00,3.00, 1085,1
11814,282,282,'2009-01-01 00:00:00',10,0.00,0.00,387.00,950.00,3.00, 1085,0
11815,282,282,'2010-04-02 00:00:00',10,55.00,60.00,871.00,950.00,3.00,1155L,1
11816,282,282,'2009-01-01 00:00:00',18,36.00,40.00,856.00,950.00,3.00, 1085,0
11817,282,282,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
11818,282,282,'2010-04-02 00:00:00',14,23.00,24.00,863.00,950.00,3.00,1155L,0
11819,282,282,'2009-01-01 00:00:00',14,33.00,42.00,350.00,950.00,3.00, 1085,1
11820,282,282,'2010-04-02 00:00:00',15,45.00,54.00,790.00,950.00,3.00,1155L,0
11821,282,282,'2009-01-01 00:00:00',15,44.00,53.00,814.00,950.00,3.00, 1085,1
11822,306,306,'2010-04-02 00:00:00',6,35.00,50.00,823.00,950.00,2.00, 825L,0
11823,306,306,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00,  935,1
11824,306,306,'2010-04-02 00:00:00',10,25.00,60.00,790.00,950.00,1.00, 825L,0
11825,306,306,'2009-01-01 00:00:00',10,0.00,0.00,319.00,950.00,2.00,  935,1
11826,306,306,'2009-01-01 00:00:00',18,32.00,40.00,836.00,950.00,2.00,  935,0
11827,306,306,'2010-04-02 00:00:00',18,26.00,40.00,816.00,950.00,2.00, 825L,1
11828,306,306,'2010-04-02 00:00:00',14,13.00,24.00,804.00,950.00,2.00, 825L,0
11829,306,306,'2009-01-01 00:00:00',14,18.00,42.00,310.00,950.00,2.00,  935,1
11830,306,306,'2010-04-02 00:00:00',15,28.00,54.00,712.00,950.00,2.00, 825L,0
11831,306,306,'2009-01-01 00:00:00',15,29.00,53.00,738.00,950.00,2.00,  935,1
11832,308,308,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00,  900,0
11833,308,308,'2010-04-02 00:00:00',6,44.00,50.00,851.00,950.00,3.00,1120L,1
11834,308,308,'2009-01-01 00:00:00',10,0.00,0.00,351.00,950.00,3.00,  900,0
11835,308,308,'2010-04-02 00:00:00',10,57.00,60.00,886.00,950.00,3.00,1120L,1
11836,308,308,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11837,308,308,'2010-04-02 00:00:00',18,35.00,40.00,850.00,950.00,3.00,1120L,1
11838,308,308,'2010-04-02 00:00:00',14,19.00,24.00,851.00,950.00,3.00,1120L,0
11839,308,308,'2009-01-01 00:00:00',14,30.00,42.00,347.00,950.00,2.00,  900,1
11840,308,308,'2009-01-01 00:00:00',15,41.00,53.00,790.00,950.00,3.00,  900,0
11841,308,308,'2010-04-02 00:00:00',15,46.00,54.00,804.00,950.00,3.00,1120L,1
11842,331,331,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00, 1005,0
11843,331,331,'2010-04-02 00:00:00',6,47.00,50.00,869.00,950.00,3.00,1155L,1
11844,331,331,'2010-04-02 00:00:00',10,59.00,60.00,917.00,950.00,3.00,1155L,0
11845,331,331,'2009-01-01 00:00:00',10,0.00,0.00,358.00,950.00,3.00, 1005,1
11846,331,331,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1005,0
11847,331,331,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,1
11848,331,331,'2009-01-01 00:00:00',14,35.00,42.00,353.00,950.00,3.00, 1005,0
11849,331,331,'2010-04-02 00:00:00',14,19.00,24.00,859.00,950.00,3.00,1155L,1
11850,331,331,'2009-01-01 00:00:00',15,31.00,53.00,746.00,950.00,2.00, 1005,0
11851,331,331,'2010-04-02 00:00:00',15,41.00,54.00,764.00,950.00,2.00,1155L,1
11852,332,332,'2009-01-01 00:00:00',6,39.00,49.00,837.00,950.00,2.00,  900,0
11853,332,332,'2010-04-02 00:00:00',6,41.00,50.00,839.00,950.00,2.00,1060L,1
11854,332,332,'2010-04-02 00:00:00',10,41.00,60.00,824.00,950.00,2.00,1060L,0
11855,332,332,'2009-01-01 00:00:00',10,0.00,0.00,328.00,950.00,2.00,  900,1
11856,332,332,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11857,332,332,'2010-04-02 00:00:00',18,34.00,40.00,843.00,950.00,2.00,1060L,1
11858,332,332,'2009-01-01 00:00:00',14,26.00,42.00,330.00,950.00,2.00,  900,0
11859,332,332,'2010-04-02 00:00:00',14,15.00,24.00,813.00,950.00,2.00,1060L,1
11860,332,332,'2010-04-02 00:00:00',15,35.00,54.00,742.00,950.00,2.00,1060L,0
11861,332,332,'2009-01-01 00:00:00',15,38.00,53.00,780.00,950.00,3.00,  900,1
11862,333,333,'2010-04-02 00:00:00',6,21.00,50.00,795.00,950.00,1.00, 800L,1
11863,333,333,'2010-04-02 00:00:00',10,23.00,60.00,786.00,950.00,1.00, 800L,1
11864,333,333,'2010-04-02 00:00:00',18,25.00,40.00,813.00,950.00,2.00, 800L,1
11865,333,333,'2010-04-02 00:00:00',14,10.00,24.00,784.00,950.00,1.00, 800L,1
11866,333,333,'2010-04-02 00:00:00',15,26.00,54.00,704.00,950.00,2.00, 800L,1
11867,334,334,'2010-04-02 00:00:00',6,26.00,50.00,804.00,950.00,2.00,1025L,1
11868,334,334,'2010-04-02 00:00:00',10,23.00,60.00,786.00,950.00,1.00,1025L,1
11869,334,334,'2010-04-02 00:00:00',18,33.00,40.00,839.00,950.00,2.00,1025L,1
11870,334,334,'2010-04-02 00:00:00',14,5.00,24.00,773.00,950.00,1.00,1025L,1
11871,334,334,'2010-04-02 00:00:00',15,27.00,54.00,708.00,950.00,2.00,1025L,1
11872,335,335,'2010-04-02 00:00:00',6,18.00,50.00,788.00,950.00,1.00, 640L,0
11873,335,335,'2009-01-01 00:00:00',6,27.00,49.00,805.00,950.00,2.00,  550,1
11874,335,335,'2010-04-02 00:00:00',10,13.00,60.00,761.00,950.00,1.00, 640L,0
11875,335,335,'2009-01-01 00:00:00',10,0.00,0.00,300.00,950.00,2.00,  550,1
11876,335,335,'2010-04-02 00:00:00',18,18.00,40.00,795.00,950.00,1.00, 640L,0
11877,335,335,'2009-01-01 00:00:00',18,15.00,40.00,787.00,950.00,1.00,  550,1
11878,335,335,'2010-04-02 00:00:00',14,7.00,24.00,770.00,950.00,1.00, 640L,0
11879,335,335,'2009-01-01 00:00:00',14,16.00,42.00,313.00,950.00,2.00,  550,1
11880,335,335,'2010-04-02 00:00:00',15,20.00,54.00,672.00,950.00,1.00, 640L,0
11881,335,335,'2009-01-01 00:00:00',15,14.00,53.00,680.00,950.00,2.00,  550,1
11882,378,378,'2010-04-02 00:00:00',6,17.00,50.00,786.00,950.00,1.00, 600L,0
11883,378,378,'2009-01-01 00:00:00',6,22.00,49.00,793.00,950.00,1.00,  650,1
11884,378,378,'2009-01-01 00:00:00',10,0.00,0.00,296.00,950.00,1.00,  650,0
11885,378,378,'2010-04-02 00:00:00',10,19.00,60.00,777.00,950.00,1.00, 600L,1
11886,378,378,'2009-01-01 00:00:00',18,20.00,40.00,800.00,950.00,2.00,  650,0
11887,378,378,'2010-04-02 00:00:00',18,16.00,40.00,790.00,950.00,1.00, 600L,1
11888,378,378,'2010-04-02 00:00:00',14,12.00,24.00,813.00,950.00,2.00, 600L,0
11889,378,378,'2009-01-01 00:00:00',14,21.00,42.00,317.00,950.00,2.00,  650,1
11890,378,378,'2009-01-01 00:00:00',15,26.00,53.00,724.00,950.00,2.00,  650,0
11891,378,378,'2010-04-02 00:00:00',15,20.00,54.00,676.00,950.00,1.00, 600L,1
11892,382,382,'2010-04-02 00:00:00',6,26.00,50.00,804.00,950.00,2.00, 875L,0
11893,382,382,'2009-01-01 00:00:00',6,30.00,49.00,812.00,950.00,2.00,  590,1
11894,382,382,'2009-01-01 00:00:00',10,0.00,0.00,281.00,950.00,1.00,  590,0
11895,382,382,'2010-04-02 00:00:00',10,30.00,60.00,800.00,950.00,2.00, 875L,1
11896,382,382,'2009-01-01 00:00:00',18,17.00,40.00,792.00,950.00,1.00,  590,0
11897,382,382,'2010-04-02 00:00:00',18,28.00,40.00,822.00,950.00,2.00, 875L,1
11898,382,382,'2010-04-02 00:00:00',14,18.00,24.00,832.00,950.00,2.00, 875L,0
11899,382,382,'2009-01-01 00:00:00',14,10.00,42.00,290.00,950.00,1.00,  590,1
11900,382,382,'2009-01-01 00:00:00',15,25.00,53.00,720.00,950.00,2.00,  590,0
11901,382,382,'2010-04-02 00:00:00',15,43.00,54.00,774.00,950.00,2.00, 875L,1
11902,406,406,'2009-01-01 00:00:00',6,14.00,49.00,773.00,950.00,1.00,  435,0
11903,406,406,'2010-04-02 00:00:00',6,14.00,50.00,779.00,950.00,1.00, 475L,1
11904,406,406,'2010-04-02 00:00:00',10,20.00,60.00,779.00,950.00,1.00, 475L,0
11905,406,406,'2009-01-01 00:00:00',10,0.00,0.00,276.00,950.00,1.00,  435,1
11906,406,406,'2010-04-02 00:00:00',18,11.00,40.00,776.00,950.00,1.00, 475L,0
11907,406,406,'2009-01-01 00:00:00',18,10.00,40.00,772.00,950.00,1.00,  435,1
11908,406,406,'2010-04-02 00:00:00',14,6.00,24.00,770.00,950.00,1.00, 475L,0
11909,406,406,'2009-01-01 00:00:00',14,8.00,42.00,282.00,950.00,1.00,  435,1
11910,406,406,'2009-01-01 00:00:00',15,10.00,53.00,652.00,950.00,1.00,  435,0
11911,406,406,'2010-04-02 00:00:00',15,15.00,54.00,658.00,950.00,1.00, 475L,1
11912,407,407,'2010-04-02 00:00:00',6,41.00,50.00,839.00,950.00,2.00,1155L,0
11913,407,407,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00, 1005,1
11914,407,407,'2009-01-01 00:00:00',10,0.00,0.00,350.00,950.00,3.00, 1005,0
11915,407,407,'2010-04-02 00:00:00',10,55.00,60.00,871.00,950.00,3.00,1155L,1
11916,407,407,'2010-04-02 00:00:00',18,37.00,40.00,861.00,950.00,3.00,1155L,0
11917,407,407,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1005,1
11918,407,407,'2009-01-01 00:00:00',14,34.00,42.00,353.00,950.00,3.00, 1005,0
11919,407,407,'2010-04-02 00:00:00',14,23.00,24.00,882.00,950.00,3.00,1155L,1
11920,407,407,'2010-04-02 00:00:00',15,47.00,54.00,804.00,950.00,3.00,1155L,0
11921,407,407,'2009-01-01 00:00:00',15,39.00,53.00,784.00,950.00,3.00, 1005,1
11922,408,408,'2009-01-01 00:00:00',6,35.00,49.00,825.00,950.00,2.00,  880,0
11923,408,408,'2010-04-02 00:00:00',6,41.00,50.00,839.00,950.00,2.00, 955L,1
11924,408,408,'2010-04-02 00:00:00',10,31.00,60.00,802.00,950.00,2.00, 955L,0
11925,408,408,'2009-01-01 00:00:00',10,0.00,0.00,337.00,950.00,2.00,  880,1
11926,408,408,'2010-04-02 00:00:00',18,31.00,40.00,831.00,950.00,2.00, 955L,0
11927,408,408,'2009-01-01 00:00:00',18,30.00,40.00,829.00,950.00,2.00,  880,1
11928,408,408,'2010-04-02 00:00:00',14,18.00,24.00,829.00,950.00,2.00, 955L,0
11929,408,408,'2009-01-01 00:00:00',14,28.00,42.00,338.00,950.00,2.00,  880,1
11930,408,408,'2010-04-02 00:00:00',15,40.00,54.00,768.00,950.00,2.00, 955L,0
11931,408,408,'2009-01-01 00:00:00',15,33.00,53.00,754.00,950.00,2.00,  880,1
11932,431,431,'2009-01-01 00:00:00',6,33.00,49.00,820.00,950.00,2.00, 1005,0
11933,431,431,'2010-04-02 00:00:00',6,40.00,50.00,836.00,950.00,2.00,1120L,1
11934,431,431,'2009-01-01 00:00:00',10,0.00,0.00,332.00,950.00,2.00, 1005,0
11935,431,431,'2010-04-02 00:00:00',10,33.00,60.00,806.00,950.00,2.00,1120L,1
11936,431,431,'2009-01-01 00:00:00',18,34.00,40.00,845.00,950.00,2.00, 1005,0
11937,431,431,'2010-04-02 00:00:00',18,35.00,40.00,850.00,950.00,3.00,1120L,1
11938,431,431,'2010-04-02 00:00:00',14,21.00,24.00,832.00,950.00,2.00,1120L,0
11939,431,431,'2009-01-01 00:00:00',14,29.00,42.00,340.00,950.00,2.00, 1005,1
11940,431,431,'2010-04-02 00:00:00',15,40.00,54.00,768.00,950.00,2.00,1120L,0
11941,431,431,'2009-01-01 00:00:00',15,36.00,53.00,770.00,950.00,2.00, 1005,1
11942,432,432,'2009-01-01 00:00:00',6,42.00,49.00,850.00,950.00,3.00, 1085,0
11943,432,432,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1060L,1
11944,432,432,'2010-04-02 00:00:00',10,51.00,60.00,852.00,950.00,3.00,1060L,0
11945,432,432,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00, 1085,1
11946,432,432,'2010-04-02 00:00:00',18,34.00,40.00,843.00,950.00,2.00,1060L,0
11947,432,432,'2009-01-01 00:00:00',18,39.00,40.00,892.00,950.00,3.00, 1085,1
11948,432,432,'2010-04-02 00:00:00',14,21.00,24.00,844.00,950.00,2.00,1060L,0
11949,432,432,'2009-01-01 00:00:00',14,34.00,42.00,362.00,950.00,3.00, 1085,1
11950,432,432,'2010-04-02 00:00:00',15,48.00,54.00,820.00,950.00,3.00,1060L,0
11951,432,432,'2009-01-01 00:00:00',15,39.00,53.00,780.00,950.00,3.00, 1085,1
11952,433,433,'2009-01-01 00:00:00',6,23.00,50.00,796.00,950.00,1.00,  640,0
11953,433,433,'2010-04-02 00:00:00',6,23.00,50.00,799.00,950.00,1.00, 530L,1
11954,433,433,'2010-04-02 00:00:00',10,31.00,60.00,802.00,950.00,2.00, 530L,0
11955,433,433,'2009-01-01 00:00:00',10,24.00,60.00,787.00,950.00,1.00,  640,1
11956,433,433,'2009-01-01 00:00:00',18,18.00,40.00,795.00,950.00,1.00,  640,0
11957,433,433,'2010-04-02 00:00:00',18,13.00,40.00,782.00,950.00,1.00, 530L,1
11958,433,433,'2010-04-02 00:00:00',14,10.00,24.00,784.00,950.00,1.00, 530L,0
11959,433,433,'2009-01-01 00:00:00',14,8.00,24.00,771.00,950.00,1.00,  640,1
11960,433,433,'2009-01-01 00:00:00',15,14.00,54.00,652.00,950.00,1.00,  640,0
11961,433,433,'2010-04-02 00:00:00',15,24.00,54.00,692.00,950.00,2.00, 530L,1
11962,434,434,'2009-01-01 00:00:00',6,36.00,49.00,828.00,950.00,2.00,  900,0
11963,434,434,'2010-04-02 00:00:00',6,37.00,50.00,828.00,950.00,2.00,1025L,1
11964,434,434,'2009-01-01 00:00:00',10,0.00,0.00,335.00,950.00,2.00,  900,0
11965,434,434,'2010-04-02 00:00:00',10,29.00,60.00,798.00,950.00,1.00,1025L,1
11966,434,434,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11967,434,434,'2010-04-02 00:00:00',18,33.00,40.00,839.00,950.00,2.00,1025L,1
11968,434,434,'2009-01-01 00:00:00',14,24.00,42.00,326.00,950.00,2.00,  900,0
11969,434,434,'2010-04-02 00:00:00',14,13.00,24.00,811.00,950.00,2.00,1025L,1
11970,434,434,'2010-04-02 00:00:00',15,35.00,54.00,742.00,950.00,2.00,1025L,0
11971,434,434,'2009-01-01 00:00:00',15,35.00,53.00,762.00,950.00,2.00,  900,1
11972,435,435,'2010-04-02 00:00:00',6,44.00,50.00,851.00,950.00,3.00,1155L,0
11973,435,435,'2009-01-01 00:00:00',6,46.00,49.00,872.00,950.00,3.00, 1085,1
11974,435,435,'2010-04-02 00:00:00',10,59.00,60.00,917.00,950.00,3.00,1155L,0
11975,435,435,'2009-01-01 00:00:00',10,0.00,0.00,372.00,950.00,3.00, 1085,1
11976,435,435,'2009-01-01 00:00:00',18,37.00,40.00,864.00,950.00,3.00, 1085,0
11977,435,435,'2010-04-02 00:00:00',18,38.00,40.00,871.00,950.00,3.00,1155L,1
11978,435,435,'2010-04-02 00:00:00',14,22.00,24.00,869.00,950.00,3.00,1155L,0
11979,435,435,'2009-01-01 00:00:00',14,37.00,42.00,362.00,950.00,3.00, 1085,1
11980,435,435,'2009-01-01 00:00:00',15,42.00,53.00,796.00,950.00,3.00, 1085,0
11981,435,435,'2010-04-02 00:00:00',15,51.00,54.00,868.00,950.00,3.00,1155L,1
11982,478,478,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1155L,0
11983,478,478,'2009-01-01 00:00:00',6,45.00,49.00,864.00,950.00,3.00,  900,1
11984,478,478,'2010-04-02 00:00:00',10,51.00,60.00,852.00,950.00,3.00,1155L,0
11985,478,478,'2009-01-01 00:00:00',10,0.00,0.00,398.00,950.00,3.00,  900,1
11986,478,478,'2009-01-01 00:00:00',18,31.00,40.00,832.00,950.00,2.00,  900,0
11987,478,478,'2010-04-02 00:00:00',18,36.00,40.00,854.00,950.00,3.00,1155L,1
11988,478,478,'2010-04-02 00:00:00',14,21.00,24.00,835.00,950.00,2.00,1155L,0
11989,478,478,'2009-01-01 00:00:00',14,31.00,42.00,336.00,950.00,2.00,  900,1
11990,478,478,'2009-01-01 00:00:00',15,39.00,53.00,784.00,950.00,3.00,  900,0
11991,478,478,'2010-04-02 00:00:00',15,43.00,54.00,784.00,950.00,3.00,1155L,1
11992,482,482,'2010-04-02 00:00:00',6,32.00,50.00,817.00,950.00,2.00, 670L,1
11993,482,482,'2010-04-02 00:00:00',10,36.00,60.00,813.00,950.00,2.00, 670L,1
11994,482,482,'2010-04-02 00:00:00',18,19.00,40.00,798.00,950.00,1.00, 670L,1
11995,482,482,'2010-04-02 00:00:00',14,14.00,24.00,813.00,950.00,2.00, 670L,1
11996,482,482,'2010-04-02 00:00:00',15,31.00,54.00,726.00,950.00,2.00, 670L,1
11997,506,506,'2009-01-01 00:00:00',6,32.00,49.00,817.00,950.00,2.00,  650,0
11998,506,506,'2010-04-02 00:00:00',6,33.00,50.00,819.00,950.00,2.00, 930L,1
11999,506,506,'2009-01-01 00:00:00',10,0.00,0.00,337.00,950.00,2.00,  650,0
12000,506,506,'2010-04-02 00:00:00',10,30.00,60.00,800.00,950.00,2.00, 930L,1
12001,506,506,'2009-01-01 00:00:00',18,20.00,40.00,800.00,950.00,2.00,  650,0
12002,506,506,'2010-04-02 00:00:00',18,30.00,40.00,828.00,950.00,2.00, 930L,1
12003,506,506,'2010-04-02 00:00:00',14,13.00,24.00,808.00,950.00,2.00, 930L,0
12004,506,506,'2009-01-01 00:00:00',14,23.00,42.00,311.00,950.00,2.00,  650,1
12005,506,506,'2009-01-01 00:00:00',15,21.00,53.00,692.00,950.00,2.00,  650,0
12006,506,506,'2010-04-02 00:00:00',15,23.00,54.00,700.00,950.00,2.00, 930L,1
12007,507,507,'2009-01-01 00:00:00',6,27.00,49.00,805.00,950.00,2.00,  675,0
12008,507,507,'2010-04-02 00:00:00',6,33.00,50.00,819.00,950.00,2.00, 755L,1
12009,507,507,'2010-04-02 00:00:00',10,31.00,60.00,802.00,950.00,2.00, 755L,0
12010,507,507,'2009-01-01 00:00:00',10,0.00,0.00,342.00,950.00,2.00,  675,1
12011,507,507,'2009-01-01 00:00:00',18,21.00,40.00,803.00,950.00,2.00,  675,0
12012,507,507,'2010-04-02 00:00:00',18,23.00,40.00,808.00,950.00,2.00, 755L,1
12013,507,507,'2010-04-02 00:00:00',14,9.00,24.00,777.00,950.00,1.00, 755L,0
12014,507,507,'2009-01-01 00:00:00',14,24.00,42.00,310.00,950.00,2.00,  675,1
12015,507,507,'2010-04-02 00:00:00',15,26.00,54.00,704.00,950.00,2.00, 755L,0
12016,507,507,'2009-01-01 00:00:00',15,32.00,53.00,742.00,950.00,2.00,  675,1
12017,508,508,'2010-04-02 00:00:00',6,31.00,50.00,814.00,950.00,2.00,1025L,0
12018,508,508,'2009-01-01 00:00:00',6,38.00,49.00,834.00,950.00,2.00,  845,1
12019,508,508,'2009-01-01 00:00:00',10,0.00,0.00,342.00,950.00,2.00,  845,0
12020,508,508,'2010-04-02 00:00:00',10,35.00,60.00,810.00,950.00,2.00,1025L,1
12021,508,508,'2009-01-01 00:00:00',18,29.00,40.00,825.00,950.00,2.00,  845,0
12022,508,508,'2010-04-02 00:00:00',18,33.00,40.00,839.00,950.00,2.00,1025L,1
12023,508,508,'2009-01-01 00:00:00',14,27.00,42.00,336.00,950.00,2.00,  845,0
12024,508,508,'2010-04-02 00:00:00',14,14.00,24.00,815.00,950.00,2.00,1025L,1
12025,508,508,'2010-04-02 00:00:00',15,33.00,54.00,734.00,950.00,2.00,1025L,0
12026,508,508,'2009-01-01 00:00:00',15,28.00,53.00,738.00,950.00,2.00,  845,1
12027,531,531,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1155L,0
12028,531,531,'2009-01-01 00:00:00',6,45.00,49.00,864.00,950.00,3.00,  965,1
12029,531,531,'2010-04-02 00:00:00',10,45.00,60.00,833.00,950.00,2.00,1155L,0
12030,531,531,'2009-01-01 00:00:00',10,0.00,0.00,355.00,950.00,3.00,  965,1
12031,531,531,'2009-01-01 00:00:00',18,33.00,40.00,840.00,950.00,2.00,  965,0
12032,531,531,'2010-04-02 00:00:00',18,36.00,40.00,854.00,950.00,3.00,1155L,1
12033,531,531,'2010-04-02 00:00:00',14,16.00,24.00,829.00,950.00,2.00,1155L,0
12034,531,531,'2009-01-01 00:00:00',14,30.00,42.00,343.00,950.00,2.00,  965,1
12035,531,531,'2010-04-02 00:00:00',15,29.00,54.00,722.00,950.00,2.00,1155L,0
12036,531,531,'2009-01-01 00:00:00',15,33.00,53.00,750.00,950.00,2.00,  965,1
12037,532,532,'2010-04-02 00:00:00',6,28.00,50.00,808.00,950.00,2.00, 825L,0
12038,532,532,'2009-01-01 00:00:00',6,33.00,49.00,820.00,950.00,2.00,  845,1
12039,532,532,'2010-04-02 00:00:00',10,30.00,60.00,800.00,950.00,2.00, 825L,0
12040,532,532,'2009-01-01 00:00:00',10,0.00,0.00,337.00,950.00,2.00,  845,1
12041,532,532,'2010-04-02 00:00:00',18,26.00,40.00,816.00,950.00,2.00, 825L,0
12042,532,532,'2009-01-01 00:00:00',18,29.00,40.00,825.00,950.00,2.00,  845,1
12043,532,532,'2010-04-02 00:00:00',14,8.00,24.00,784.00,950.00,1.00, 825L,0
12044,532,532,'2009-01-01 00:00:00',14,23.00,42.00,322.00,950.00,2.00,  845,1
12045,532,532,'2009-01-01 00:00:00',15,31.00,53.00,746.00,950.00,2.00,  845,0
12046,532,532,'2010-04-02 00:00:00',15,31.00,54.00,714.00,950.00,2.00, 825L,1
12047,533,533,'2009-01-01 00:00:00',6,39.00,49.00,837.00,950.00,2.00, 1085,0
12048,533,533,'2010-04-02 00:00:00',6,45.00,50.00,856.00,950.00,3.00,1155L,1
12049,533,533,'2009-01-01 00:00:00',10,0.00,0.00,340.00,950.00,2.00, 1085,0
12050,533,533,'2010-04-02 00:00:00',10,43.00,60.00,828.00,950.00,2.00,1155L,1
12051,533,533,'2010-04-02 00:00:00',18,38.00,40.00,871.00,950.00,3.00,1155L,0
12052,533,533,'2009-01-01 00:00:00',18,38.00,40.00,874.00,950.00,3.00, 1085,1
12053,533,533,'2010-04-02 00:00:00',14,19.00,24.00,851.00,950.00,3.00,1155L,0
